Shipment_ID,Order_ID,Warehouse_ID,Carrier_ID,Dispatch_Date,Expected_Delivery_Date,Actual_Delivery_Date,Distance_KM,Shipping_Cost,Delivery_Status
SH00001188,ORD00001188,WH03,CAR03,2024-01-08,2024-01-09,2024-01-09,243.0,223.53,On Time
SH00001189,ORD00001189,WH04,CAR03,2024-01-07,2024-01-10,2024-01-10,1554.3,297.04,On Time
SH00001190,ORD00001190,WH05,CAR02,2024-01-08,2024-01-10,2024-01-10,1724.0,317.52,On Time
SH00001191,ORD00001191,WH01,CAR03,2024-01-08,2024-01-12,2024-01-12,398.4,228.36,On Time
SH00001192,ORD00001192,WH02,CAR06,2024-01-07,2024-01-10,2024-01-10,997.3,273.14,On Time
SH00001193,ORD00001193,WH03,CAR02,2024-01-07,2024-01-09,2024-01-09,513.1,262.44,On Time
SH00001194,ORD00001194,WH04,CAR06,2024-01-07,2024-01-09,2024-01-09,1244.1,259.93,On Time
SH00001195,ORD00001195,WH05,CAR01,2024-01-08,2024-01-10,2024-01-10,1700.6,278.75,On Time
SH00001196,ORD00001196,WH01,CAR06,2024-01-07,2024-01-10,2024-01-10,563.4,249.2,On Time
SH00001197,ORD00001197,WH02,CAR06,2024-01-08,2024-01-12,2024-01-12,129.2,225.97,On Time
SH00001198,ORD00001198,WH03,CAR04,2024-01-07,2024-01-11,2024-01-11,1379.9,198.19,On Time
SH00001199,ORD00001199,WH04,CAR01,2024-01-07,2024-01-10,2024-01-10,1084.5,256.26,On Time
SH00001200,ORD00001200,WH05,CAR04,2024-01-07,2024-01-10,2024-01-11,1612.4,252.32,Late
SH00001201,ORD00001201,WH01,CAR05,2024-01-08,2024-01-11,2024-01-11,1476.4,348.2,On Time
SH00001202,ORD00001202,WH02,CAR01,2024-01-08,2024-01-11,2024-01-11,636.9,223.7,On Time
SH00001203,ORD00001203,WH04,CAR06,2024-01-07,2024-01-08,2024-01-08,489.9,236.83,On Time
SH00001204,ORD00001204,WH05,CAR03,2024-01-09,2024-01-10,2024-01-10,1318.6,294.12,On Time
SH00001205,ORD00001205,WH01,CAR05,2024-01-07,2024-01-10,2024-01-10,1131.9,325.22,On Time
SH00001206,ORD00001206,WH02,CAR05,2024-01-07,2024-01-11,2024-01-11,999.7,288.07,On Time
SH00001207,ORD00001207,WH03,CAR03,2024-01-08,2024-01-11,2024-01-11,1294.7,279.61,On Time
SH00001208,ORD00001208,WH04,CAR06,2024-01-07,2024-01-10,2024-01-11,820.8,274.32,Late
SH00001209,ORD00001209,WH05,CAR06,2024-01-07,2024-01-09,2024-01-09,115.7,224.11,On Time
SH00001210,ORD00001210,WH01,CAR02,2024-01-08,2024-01-11,2024-01-11,1362.8,301.56,On Time
SH00001211,ORD00001211,WH02,CAR05,2024-01-07,2024-01-10,2024-01-10,1751.5,363.18,On Time
SH00001212,ORD00001212,WH03,CAR02,2024-01-07,2024-01-08,2024-01-08,1243.0,322.01,On Time
SH00001213,ORD00001213,WH04,CAR06,2024-01-07,2024-01-12,2024-01-12,1554.9,268.19,On Time
SH00001214,ORD00001214,WH05,CAR04,2024-01-07,2024-01-10,2024-01-10,1292.0,178.05,On Time
SH00001215,ORD00001215,WH01,CAR02,2024-01-08,2024-01-13,2024-01-13,642.8,254.28,On Time
SH00001216,ORD00001216,WH02,CAR03,2024-01-07,2024-01-12,2024-01-12,953.2,271.95,On Time
SH00001217,ORD00001217,WH03,CAR02,2024-01-07,2024-01-10,2024-01-10,38.4,224.65,On Time
SH00001218,ORD00001218,WH04,CAR03,2024-01-07,2024-01-09,2024-01-09,498.6,228.63,On Time
SH00001219,ORD00001219,WH05,CAR01,2024-01-08,2024-01-11,2024-01-11,1799.0,342.12,On Time
SH00001220,ORD00001220,WH01,CAR06,2024-01-08,2024-01-12,2024-01-12,429.4,237.72,On Time
SH00001221,ORD00001221,WH02,CAR06,2024-01-09,2024-01-12,2024-01-12,893.5,268.02,On Time
SH00001222,ORD00001222,WH03,CAR06,2024-01-08,2024-01-09,2024-01-09,166.0,232.07,On Time
SH00001223,ORD00001223,WH04,CAR01,2024-01-07,2024-01-11,2024-01-11,461.0,233.34,On Time
SH00001224,ORD00001224,WH05,CAR01,2024-01-09,2024-01-13,2024-01-13,329.8,216.57,On Time
SH00001225,ORD00001225,WH01,CAR06,2024-01-08,2024-01-11,2024-01-11,552.1,240.72,On Time
SH00001226,ORD00001226,WH02,CAR06,2024-01-08,2024-01-11,2024-01-11,1545.3,321.05,On Time
SH00001227,ORD00001227,WH03,CAR03,2024-01-09,2024-01-12,2024-01-12,210.3,226.98,On Time
SH00001228,ORD00001228,WH04,CAR04,2024-01-08,2024-01-11,2024-01-11,1552.2,207.23,On Time
SH00001229,ORD00001229,WH05,CAR06,2024-01-08,2024-01-11,2024-01-11,964.4,270.8,On Time
SH00001230,ORD00001230,WH01,CAR03,2024-01-09,2024-01-11,2024-01-11,766.9,261.24,On Time
SH00001231,ORD00001231,WH02,CAR02,2024-01-07,2024-01-09,2024-01-09,653.2,253.75,On Time
SH00001232,ORD00001232,WH03,CAR01,2024-01-09,2024-01-13,2024-01-13,1728.1,300.47,On Time
SH00001233,ORD00001233,WH04,CAR06,2024-01-07,2024-01-10,2024-01-10,270.9,235.53,On Time
SH00001234,ORD00001234,WH05,CAR06,2024-01-07,2024-01-10,2024-01-10,1618.7,322.29,On Time
SH00001235,ORD00001235,WH02,CAR06,2024-01-08,2024-01-11,2024-01-11,982.2,261.73,On Time
SH00001236,ORD00001236,WH03,CAR06,2024-01-08,2024-01-11,2024-01-11,1636.1,311.92,On Time
SH00001237,ORD00001237,WH04,CAR04,2024-01-08,2024-01-10,2024-01-10,177.4,139.47,On Time
SH00001238,ORD00001238,WH01,CAR06,2024-01-09,2024-01-11,2024-01-11,1308.1,284.67,On Time
SH00001239,ORD00001239,WH02,CAR05,2024-01-07,2024-01-10,2024-01-11,644.5,289.44,Late
SH00001240,ORD00001240,WH03,CAR03,2024-01-09,2024-01-12,2024-01-12,1588.5,271.49,On Time
SH00001241,ORD00001241,WH04,CAR04,2024-01-07,2024-01-10,2024-01-10,1334.7,216.07,On Time
SH00001242,ORD00001242,WH05,CAR02,2024-01-07,2024-01-08,2024-01-08,458.6,243.81,On Time
SH00001243,ORD00001243,WH01,CAR01,2024-01-07,2024-01-09,2024-01-09,1530.2,261.7,On Time
SH00001244,ORD00001244,WH02,CAR02,2024-01-07,2024-01-09,2024-01-09,1596.8,291.7,On Time
SH00001245,ORD00001245,WH03,CAR03,2024-01-08,2024-01-11,2024-01-12,1016.5,282.16,Late
SH00001246,ORD00001246,WH04,CAR01,2024-01-07,2024-01-11,2024-01-11,174.9,209.73,On Time
SH00001247,ORD00001247,WH05,CAR04,2024-01-08,2024-01-11,2024-01-11,351.7,158.4,On Time
SH00001248,ORD00001248,WH01,CAR02,2024-01-08,2024-01-12,2024-01-12,148.9,229.48,On Time
SH00001249,ORD00001249,WH02,CAR03,2024-01-09,2024-01-11,2024-01-11,1513.5,322.96,On Time
SH00001250,ORD00001250,WH03,CAR04,2024-01-07,2024-01-09,2024-01-09,504.0,158.6,On Time
SH00001251,ORD00001251,WH04,CAR05,2024-01-08,2024-01-10,2024-01-10,728.3,277.17,On Time
SH00001252,ORD00001252,WH05,CAR02,2024-01-09,2024-01-11,2024-01-11,1252.1,271.95,On Time
SH00001253,ORD00001253,WH01,CAR04,2024-01-07,2024-01-09,2024-01-09,1599.1,220.49,On Time
SH00001254,ORD00001254,WH02,CAR06,2024-01-08,2024-01-12,2024-01-12,1505.7,339.77,On Time
SH00001255,ORD00001255,WH03,CAR03,2024-01-07,2024-01-11,2024-01-11,804.1,271.24,On Time
SH00001256,ORD00001256,WH04,CAR04,2024-01-07,2024-01-09,2024-01-09,454.2,156.3,On Time
SH00001257,ORD00001257,WH05,CAR06,2024-01-08,2024-01-12,2024-01-12,1707.2,281.39,On Time
SH00001258,ORD00001258,WH01,CAR01,2024-01-07,2024-01-09,2024-01-09,199.5,216.62,On Time
SH00001259,ORD00001259,WH02,CAR06,2024-01-07,2024-01-12,2024-01-12,545.2,258.09,On Time
SH00001260,ORD00001260,WH03,CAR01,2024-01-07,2024-01-10,2024-01-10,474.5,234.56,On Time
SH00001261,ORD00001261,WH04,CAR01,2024-01-08,2024-01-11,2024-01-11,1604.1,281.23,On Time
SH00001262,ORD00001262,WH05,CAR06,2024-01-07,2024-01-09,2024-01-12,133.5,230.06,Late
SH00001263,ORD00001263,WH01,CAR04,2024-01-08,2024-01-10,2024-01-10,366.9,160.4,On Time
SH00001264,ORD00001264,WH02,CAR06,2024-01-07,2024-01-10,2024-01-10,628.4,244.8,On Time
SH00001265,ORD00001265,WH03,CAR05,2024-01-08,2024-01-11,2024-01-11,1533.4,317.13,On Time
SH00001266,ORD00001266,WH04,CAR02,2024-01-08,2024-01-10,2024-01-10,1342.2,289.15,On Time
SH00001267,ORD00001267,WH05,CAR04,2024-01-07,2024-01-11,2024-01-11,1487.4,184.16,On Time
SH00001268,ORD00001268,WH01,CAR03,2024-01-08,2024-01-10,2024-01-10,1429.3,315.42,On Time
SH00001269,ORD00001269,WH02,CAR01,2024-01-07,2024-01-09,2024-01-09,883.4,246.06,On Time
SH00001270,ORD00001270,WH03,CAR02,2024-01-08,2024-01-11,2024-01-11,332.7,240.9,On Time
SH00001271,ORD00001271,WH04,CAR04,2024-01-08,2024-01-11,2024-01-11,817.2,156.13,On Time
SH00001272,ORD00001272,WH05,CAR01,2024-01-07,2024-01-09,2024-01-09,32.1,204.48,On Time
SH00001273,ORD00001273,WH01,CAR04,2024-01-08,2024-01-10,2024-01-10,341.4,157.35,On Time
SH00001274,ORD00001274,WH02,CAR03,2024-01-07,2024-01-09,2024-01-09,1679.9,267.03,On Time
SH00001275,ORD00001275,WH03,CAR03,2024-01-08,2024-01-12,2024-01-12,937.1,246.75,On Time
SH00001276,ORD00001276,WH04,CAR02,2024-01-07,2024-01-09,2024-01-09,109.8,226.97,On Time
SH00001277,ORD00001277,WH05,CAR01,2024-01-08,2024-01-11,2024-01-11,1586.4,250.5,On Time
SH00001278,ORD00001278,WH01,CAR06,2024-01-08,2024-01-10,2024-01-10,1373.9,314.19,On Time
SH00001279,ORD00001279,WH03,CAR06,2024-01-07,2024-01-08,2024-01-08,1024.3,297.46,On Time
SH00001280,ORD00001280,WH04,CAR03,2024-01-08,2024-01-13,2024-01-13,1792.7,335.62,On Time
SH00001281,ORD00001281,WH05,CAR05,2024-01-07,2024-01-09,2024-01-09,876.5,306.19,On Time
SH00001282,ORD00001282,WH01,CAR03,2024-01-08,2024-01-12,2024-01-12,1174.9,295.93,On Time
SH00001283,ORD00001283,WH02,CAR05,2024-01-07,2024-01-10,2024-01-10,1384.3,292.67,On Time
SH00001284,ORD00001284,WH03,CAR02,2024-01-07,2024-01-09,2024-01-09,1749.7,291.78,On Time
SH00001285,ORD00001285,WH04,CAR04,2024-01-07,2024-01-09,2024-01-09,1296.0,200.18,On Time
SH00001286,ORD00001286,WH05,CAR02,2024-01-08,2024-01-11,2024-01-12,1069.3,271.07,Late
SH00001287,ORD00001287,WH01,CAR03,2024-01-08,2024-01-09,2024-01-09,993.1,287.42,On Time
SH00001288,ORD00001288,WH02,CAR02,2024-01-07,2024-01-09,2024-01-09,520.2,263.25,On Time
SH00001289,ORD00001289,WH03,CAR04,2024-01-08,2024-01-09,2024-01-09,1329.8,191.57,On Time
SH00001290,ORD00001290,WH04,CAR02,2024-01-07,2024-01-10,2024-01-10,1185.2,263.85,On Time
SH00001291,ORD00001291,WH01,CAR06,2024-01-08,2024-01-12,2024-01-12,754.9,276.44,On Time
SH00001292,ORD00001292,WH02,CAR01,2024-01-07,2024-01-11,2024-01-13,1181.4,296.85,Late
SH00001293,ORD00001293,WH03,CAR03,2024-01-07,2024-01-10,2024-01-10,774.8,247.08,On Time
SH00001294,ORD00001294,WH04,CAR03,2024-01-07,2024-01-11,2024-01-12,1566.5,277.72,Late
SH00001295,ORD00001295,WH05,CAR06,2024-01-07,2024-01-09,2024-01-09,154.8,227.93,On Time
SH00001296,ORD00001296,WH01,CAR06,2024-01-07,2024-01-11,2024-01-11,1688.2,324.55,On Time
SH00001297,ORD00001297,WH02,CAR04,2024-01-08,2024-01-12,2024-01-12,1081.9,195.51,On Time
SH00001298,ORD00001298,WH03,CAR02,2024-01-08,2024-01-12,2024-01-12,347.8,244.51,On Time
SH00001299,ORD00001299,WH04,CAR04,2024-01-07,2024-01-10,2024-01-10,1395.6,228.53,On Time
SH00001300,ORD00001300,WH05,CAR06,2024-01-07,2024-01-09,2024-01-09,919.7,273.44,On Time
SH00001301,ORD00001301,WH01,CAR01,2024-01-08,2024-01-11,2024-01-11,640.1,229.86,On Time
SH00001302,ORD00001302,WH02,CAR05,2024-01-07,2024-01-10,2024-01-10,1713.4,373.4,On Time
SH00001303,ORD00001303,WH03,CAR02,2024-01-08,2024-01-10,2024-01-10,427.4,255.8,On Time
SH00001304,ORD00001304,WH04,CAR04,2024-01-09,2024-01-13,2024-01-13,1297.2,209.8,On Time
SH00001305,ORD00001305,WH05,CAR02,2024-01-07,2024-01-11,2024-01-12,105.3,230.81,Late
SH00001306,ORD00001306,WH01,CAR02,2024-01-07,2024-01-09,2024-01-11,1575.4,332.58,Late
SH00001307,ORD00001307,WH02,CAR01,2024-01-08,2024-01-12,2024-01-12,1785.2,273.22,On Time
SH00001308,ORD00001308,WH03,CAR01,2024-01-07,2024-01-09,2024-01-09,1703.0,280.81,On Time
SH00001309,ORD00001309,WH04,CAR03,2024-01-07,2024-01-11,2024-01-11,1374.2,294.04,On Time
SH00001310,ORD00001310,WH05,CAR05,2024-01-08,2024-01-12,2024-01-12,237.3,262.06,On Time
SH00001311,ORD00001311,WH01,CAR04,2024-01-07,2024-01-10,2024-01-10,1022.7,202.6,On Time
SH00001312,ORD00001312,WH02,CAR04,2024-01-08,2024-01-11,2024-01-11,879.3,174.25,On Time
SH00001313,ORD00001313,WH03,CAR03,2024-01-08,2024-01-10,2024-01-10,1098.5,267.11,On Time
SH00001314,ORD00001314,WH04,CAR02,2024-01-07,2024-01-10,2024-01-10,1305.9,275.96,On Time
SH00001315,ORD00001315,WH05,CAR04,2024-01-08,2024-01-10,2024-01-10,885.0,171.54,On Time
SH00001316,ORD00001316,WH01,CAR01,2024-01-07,2024-01-10,2024-01-10,790.6,235.8,On Time
SH00001317,ORD00001317,WH02,CAR06,2024-01-07,2024-01-09,2024-01-09,1575.3,290.38,On Time
SH00001318,ORD00001318,WH03,CAR03,2024-01-08,2024-01-10,2024-01-10,206.3,220.65,On Time
SH00001319,ORD00001319,WH04,CAR06,2024-01-08,2024-01-13,2024-01-13,312.1,237.27,On Time
SH00001320,ORD00001320,WH05,CAR01,2024-01-09,2024-01-11,2024-01-11,1567.1,306.6,On Time
SH00001321,ORD00001321,WH01,CAR01,2024-01-07,2024-01-10,2024-01-11,1617.0,285.41,Late
SH00001322,ORD00001322,WH02,CAR04,2024-01-07,2024-01-09,2024-01-09,320.7,148.02,On Time
SH00001323,ORD00001323,WH03,CAR04,2024-01-08,2024-01-10,2024-01-10,1104.2,182.63,On Time
SH00001324,ORD00001324,WH04,CAR03,2024-01-09,2024-01-12,2024-01-12,1221.6,297.46,On Time
SH00001325,ORD00001325,WH05,CAR02,2024-01-07,2024-01-09,2024-01-09,311.9,239.44,On Time
SH00001326,ORD00001326,WH01,CAR01,2024-01-09,2024-01-12,2024-01-12,209.4,212.91,On Time
SH00001327,ORD00001327,WH02,CAR02,2024-01-08,2024-01-11,2024-01-12,1056.3,307.44,Late
SH00001328,ORD00001328,WH03,CAR04,2024-01-08,2024-01-10,2024-01-10,1723.4,238.73,On Time
SH00001329,ORD00001329,WH04,CAR05,2024-01-07,2024-01-09,2024-01-09,950.1,299.77,On Time
SH00001330,ORD00001330,WH05,CAR04,2024-01-08,2024-01-11,2024-01-11,1021.5,175.02,On Time
SH00001331,ORD00001331,WH01,CAR06,2024-01-07,2024-01-09,2024-01-09,247.3,234.42,On Time
SH00001332,ORD00001332,WH02,CAR04,2024-01-07,2024-01-10,2024-01-10,384.7,144.19,On Time
SH00001333,ORD00001333,WH03,CAR01,2024-01-07,2024-01-10,2024-01-10,500.6,222.26,On Time
SH00001334,ORD00001334,WH04,CAR01,2024-01-08,2024-01-12,2024-01-12,1388.1,283.41,On Time
SH00001335,ORD00001335,WH05,CAR03,2024-01-08,2024-01-11,2024-01-11,55.9,214.23,On Time
SH00001336,ORD00001336,WH01,CAR05,2024-01-07,2024-01-10,2024-01-10,842.9,287.65,On Time
SH00001337,ORD00001337,WH02,CAR01,2024-01-08,2024-01-09,2024-01-09,1113.6,282.9,On Time
SH00001338,ORD00001338,WH04,CAR06,2024-01-08,2024-01-11,2024-01-11,1205.4,301.51,On Time
SH00001339,ORD00001339,WH05,CAR03,2024-01-07,2024-01-10,2024-01-10,194.9,224.23,On Time
SH00001340,ORD00001340,WH01,CAR01,2024-01-09,2024-01-11,2024-01-11,1529.2,308.78,On Time
SH00001341,ORD00001341,WH02,CAR02,2024-01-08,2024-01-10,2024-01-10,618.9,242.83,On Time
SH00001342,ORD00001342,WH03,CAR05,2024-01-07,2024-01-09,2024-01-09,1798.3,328.44,On Time
SH00001343,ORD00001343,WH04,CAR04,2024-01-08,2024-01-09,2024-01-09,148.8,141.79,On Time
SH00001344,ORD00001344,WH05,CAR02,2024-01-08,2024-01-11,2024-01-11,742.6,262.5,On Time
SH00001345,ORD00001345,WH01,CAR04,2024-01-07,2024-01-10,2024-01-10,367.2,142.91,On Time
SH00001346,ORD00001346,WH02,CAR03,2024-01-08,2024-01-12,2024-01-12,309.2,225.86,On Time
SH00001347,ORD00001347,WH03,CAR01,2024-01-08,2024-01-10,2024-01-10,942.9,275.17,On Time
SH00001348,ORD00001348,WH04,CAR06,2024-01-07,2024-01-09,2024-01-09,1206.3,295.11,On Time
SH00001349,ORD00001349,WH05,CAR05,2024-01-08,2024-01-10,2024-01-10,1788.1,348.1,On Time
SH00001350,ORD00001350,WH01,CAR02,2024-01-08,2024-01-11,2024-01-11,1282.5,284.54,On Time
SH00001351,ORD00001351,WH02,CAR06,2024-01-09,2024-01-12,2024-01-12,1728.6,275.17,On Time
SH00001352,ORD00001352,WH03,CAR06,2024-01-07,2024-01-09,2024-01-09,101.3,224.21,On Time
SH00001353,ORD00001353,WH04,CAR03,2024-01-08,2024-01-11,2024-01-11,933.5,247.92,On Time
SH00001354,ORD00001354,WH05,CAR05,2024-01-08,2024-01-12,2024-01-12,1497.8,331.18,On Time
SH00001355,ORD00001355,WH01,CAR01,2024-01-07,2024-01-09,2024-01-09,174.6,215.02,On Time
SH00001356,ORD00001356,WH02,CAR06,2024-01-08,2024-01-12,2024-01-12,24.0,221.72,On Time
SH00001357,ORD00001357,WH03,CAR01,2024-01-07,2024-01-10,2024-01-10,797.5,242.26,On Time
SH00001358,ORD00001358,WH04,CAR06,2024-01-07,2024-01-09,2024-01-09,1333.7,265.02,On Time
SH00001359,ORD00001359,WH05,CAR05,2024-01-08,2024-01-09,2024-01-09,456.2,279.44,On Time
SH00001360,ORD00001360,WH01,CAR03,2024-01-08,2024-01-10,2024-01-10,700.4,265.3,On Time
SH00001361,ORD00001361,WH02,CAR01,2024-01-07,2024-01-08,2024-01-08,1072.0,258.02,On Time
SH00001362,ORD00001362,WH03,CAR06,2024-01-07,2024-01-10,2024-01-10,729.7,250.24,On Time
SH00001363,ORD00001363,WH05,CAR02,2024-01-09,2024-01-13,2024-01-13,1701.8,320.04,On Time
SH00001364,ORD00001364,WH02,CAR06,2024-01-07,2024-01-08,2024-01-08,1511.9,315.79,On Time
SH00001365,ORD00001365,WH03,CAR05,2024-01-07,2024-01-09,2024-01-09,1406.8,327.53,On Time
SH00001366,ORD00001366,WH04,CAR05,2024-01-07,2024-01-08,2024-01-08,1091.1,287.47,On Time
SH00001367,ORD00001367,WH05,CAR06,2024-01-07,2024-01-10,2024-01-13,889.7,289.11,Late
SH00001368,ORD00001368,WH01,CAR04,2024-01-08,2024-01-09,2024-01-09,1499.1,209.37,On Time
SH00001369,ORD00001369,WH02,CAR04,2024-01-08,2024-01-11,2024-01-11,316.5,147.56,On Time
SH00001370,ORD00001370,WH03,CAR05,2024-01-08,2024-01-10,2024-01-10,415.7,271.91,On Time
SH00001371,ORD00001371,WH04,CAR03,2024-01-09,2024-01-12,2024-01-12,247.1,227.32,On Time
SH00001372,ORD00001372,WH05,CAR03,2024-01-08,2024-01-11,2024-01-11,220.8,228.21,On Time
SH00001373,ORD00001373,WH01,CAR04,2024-01-08,2024-01-11,2024-01-13,654.9,181.1,Late
SH00001374,ORD00001374,WH02,CAR03,2024-01-09,2024-01-13,2024-01-13,212.7,227.25,On Time
SH00001375,ORD00001375,WH03,CAR02,2024-01-09,2024-01-14,2024-01-14,1536.1,304.42,On Time
SH00001376,ORD00001376,WH04,CAR06,2024-01-09,2024-01-11,2024-01-11,698.1,241.74,On Time
SH00001377,ORD00001377,WH05,CAR06,2024-01-08,2024-01-09,2024-01-09,583.2,240.67,On Time
SH00001378,ORD00001378,WH01,CAR01,2024-01-08,2024-01-10,2024-01-10,995.2,255.93,On Time
SH00001379,ORD00001379,WH02,CAR02,2024-01-08,2024-01-11,2024-01-11,1554.2,328.5,On Time
SH00001380,ORD00001380,WH03,CAR05,2024-01-09,2024-01-12,2024-01-12,179.0,260.8,On Time
SH00001381,ORD00001381,WH04,CAR01,2024-01-09,2024-01-14,2024-01-14,1009.9,276.5,On Time
SH00001382,ORD00001382,WH05,CAR05,2024-01-08,2024-01-12,2024-01-12,1281.1,300.93,On Time
SH00001383,ORD00001383,WH01,CAR02,2024-01-08,2024-01-11,2024-01-11,1279.0,305.64,On Time
SH00001384,ORD00001384,WH02,CAR05,2024-01-08,2024-01-11,2024-01-11,1411.9,351.07,On Time
SH00001385,ORD00001385,WH03,CAR05,2024-01-10,2024-01-11,2024-01-11,1359.5,352.44,On Time
SH00001386,ORD00001386,WH04,CAR06,2024-01-09,2024-01-12,2024-01-14,1436.5,284.14,Late
SH00001387,ORD00001387,WH05,CAR02,2024-01-09,2024-01-14,2024-01-14,197.0,229.47,On Time
SH00001388,ORD00001388,WH01,CAR06,2024-01-09,2024-01-13,2024-01-13,735.5,244.27,On Time
SH00001389,ORD00001389,WH02,CAR03,2024-01-08,2024-01-11,2024-01-11,1165.8,298.5,On Time
SH00001390,ORD00001390,WH03,CAR01,2024-01-10,2024-01-13,2024-01-13,1485.0,260.03,On Time
SH00001391,ORD00001391,WH04,CAR02,2024-01-08,2024-01-11,2024-01-11,1594.9,291.12,On Time
SH00001392,ORD00001392,WH05,CAR01,2024-01-08,2024-01-10,2024-01-10,1797.6,328.94,On Time
SH00001393,ORD00001393,WH01,CAR06,2024-01-09,2024-01-12,2024-01-12,229.8,235.37,On Time
SH00001394,ORD00001394,WH03,CAR03,2024-01-09,2024-01-11,2024-01-11,1078.7,290.51,On Time
SH00001395,ORD00001395,WH04,CAR02,2024-01-10,2024-01-13,2024-01-14,558.4,246.05,Late
SH00001396,ORD00001396,WH01,CAR06,2024-01-10,2024-01-12,2024-01-12,74.9,223.5,On Time
SH00001397,ORD00001397,WH02,CAR01,2024-01-08,2024-01-09,2024-01-09,1536.7,284.82,On Time
SH00001398,ORD00001398,WH03,CAR06,2024-01-08,2024-01-11,2024-01-11,1610.3,290.87,On Time
SH00001399,ORD00001399,WH04,CAR04,2024-01-09,2024-01-11,2024-01-11,850.5,195.64,On Time
SH00001400,ORD00001400,WH05,CAR04,2024-01-08,2024-01-11,2024-01-11,1591.6,228.84,On Time
SH00001401,ORD00001401,WH01,CAR05,2024-01-09,2024-01-12,2024-01-12,305.6,266.28,On Time
SH00001402,ORD00001402,WH02,CAR03,2024-01-09,2024-01-12,2024-01-12,19.7,213.53,On Time
SH00001403,ORD00001403,WH03,CAR06,2024-01-09,2024-01-12,2024-01-12,147.2,227.74,On Time
SH00001404,ORD00001404,WH04,CAR03,2024-01-09,2024-01-12,2024-01-12,1567.7,275.04,On Time
SH00001405,ORD00001405,WH05,CAR04,2024-01-09,2024-01-11,2024-01-11,213.4,141.12,On Time
SH00001406,ORD00001406,WH01,CAR05,2024-01-08,2024-01-11,2024-01-11,1741.9,308.2,On Time
SH00001407,ORD00001407,WH02,CAR06,2024-01-09,2024-01-12,2024-01-12,1488.6,311.15,On Time
SH00001408,ORD00001408,WH03,CAR04,2024-01-08,2024-01-13,2024-01-13,228.1,140.13,On Time
SH00001409,ORD00001409,WH05,CAR03,2024-01-08,2024-01-11,2024-01-11,974.0,256.72,On Time
SH00001410,ORD00001410,WH01,CAR05,2024-01-09,2024-01-13,2024-01-13,633.7,278.09,On Time
SH00001411,ORD00001411,WH02,CAR05,2024-01-08,2024-01-10,2024-01-10,416.2,270.0,On Time
SH00001412,ORD00001412,WH03,CAR06,2024-01-09,2024-01-13,2024-01-13,334.6,243.78,On Time
SH00001413,ORD00001413,WH04,CAR06,2024-01-08,2024-01-12,2024-01-12,1059.8,286.41,On Time
SH00001414,ORD00001414,WH05,CAR01,2024-01-09,2024-01-10,2024-01-10,738.9,252.22,On Time
SH00001415,ORD00001415,WH01,CAR02,2024-01-09,2024-01-12,2024-01-12,447.0,249.84,On Time
SH00001416,ORD00001416,WH02,CAR02,2024-01-08,2024-01-12,2024-01-12,359.0,246.55,On Time
SH00001417,ORD00001417,WH03,CAR01,2024-01-08,2024-01-09,2024-01-09,683.7,254.96,On Time
SH00001418,ORD00001418,WH04,CAR03,2024-01-08,2024-01-11,2024-01-11,887.4,252.55,On Time
SH00001419,ORD00001419,WH05,CAR04,2024-01-08,2024-01-11,2024-01-11,215.2,141.24,On Time
SH00001420,ORD00001420,WH02,CAR02,2024-01-08,2024-01-11,2024-01-11,1376.5,322.54,On Time
SH00001421,ORD00001421,WH03,CAR02,2024-01-09,2024-01-13,2024-01-13,646.8,258.69,On Time
SH00001422,ORD00001422,WH04,CAR02,2024-01-08,2024-01-09,2024-01-09,515.2,251.27,On Time
SH00001423,ORD00001423,WH01,CAR03,2024-01-08,2024-01-11,2024-01-11,430.6,231.32,On Time
SH00001424,ORD00001424,WH02,CAR01,2024-01-09,2024-01-11,2024-01-11,1092.6,288.33,On Time
SH00001425,ORD00001425,WH03,CAR06,2024-01-08,2024-01-09,2024-01-09,1354.6,299.07,On Time
SH00001426,ORD00001426,WH04,CAR04,2024-01-09,2024-01-11,2024-01-11,1649.2,244.11,On Time
SH00001427,ORD00001427,WH05,CAR06,2024-01-10,2024-01-12,2024-01-12,92.4,227.49,On Time
SH00001428,ORD00001428,WH01,CAR02,2024-01-09,2024-01-11,2024-01-11,1628.0,309.24,On Time
SH00001429,ORD00001429,WH02,CAR01,2024-01-09,2024-01-12,2024-01-12,12.1,203.54,On Time
SH00001430,ORD00001430,WH03,CAR06,2024-01-08,2024-01-10,2024-01-10,1615.6,286.4,On Time
SH00001431,ORD00001431,WH04,CAR03,2024-01-08,2024-01-11,2024-01-11,486.8,239.16,On Time
SH00001432,ORD00001432,WH05,CAR02,2024-01-09,2024-01-10,2024-01-10,1534.2,291.75,On Time
SH00001433,ORD00001433,WH01,CAR02,2024-01-09,2024-01-12,2024-01-12,1451.7,312.66,On Time
SH00001434,ORD00001434,WH02,CAR06,2024-01-08,2024-01-12,2024-01-12,215.3,228.88,On Time
SH00001435,ORD00001435,WH03,CAR05,2024-01-09,2024-01-13,2024-01-13,101.3,253.89,On Time
SH00001436,ORD00001436,WH04,CAR06,2024-01-08,2024-01-11,2024-01-11,573.4,250.52,On Time
SH00001437,ORD00001437,WH05,CAR01,2024-01-08,2024-01-11,2024-01-11,384.0,219.52,On Time
SH00001438,ORD00001438,WH01,CAR02,2024-01-09,2024-01-11,2024-01-11,793.4,272.63,On Time
