PO_ID,Supplier_ID,Product_ID,Warehouse_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Qty,Received_Qty,Unit_Cost,PO_Value
PO0001013,S009,P0032,WH01,2024-03-11,2024-03-22,2024-03-22,207,196,1703.26,352575.68
PO0001014,S008,P0036,WH01,2024-03-11,2024-03-15,2024-03-15,215,200,2014.33,433080.39
PO0001015,S008,P0004,WH03,2024-03-12,2024-03-15,2024-03-17,300,275,1709.23,512768.16
PO0001016,S009,P0005,WH02,2024-03-12,2024-03-20,2024-03-21,88,84,1239.68,109092.19
PO0001017,S009,P0005,WH04,2024-03-12,2024-03-21,2024-03-26,82,81,1224.27,100390.44
PO0001018,S009,P0005,WH05,2024-03-12,2024-03-21,2024-03-23,98,97,1153.77,113069.03
PO0001019,S011,P0006,WH02,2024-03-12,2024-03-17,2024-03-18,51,50,2707.28,138071.31
PO0001020,S010,P0008,WH03,2024-03-12,2024-03-19,2024-03-22,103,103,800.02,82401.99
PO0001021,S010,P0008,WH05,2024-03-12,2024-03-20,2024-03-20,143,143,806.14,115277.8
PO0001022,S010,P0009,WH04,2024-03-12,2024-03-21,2024-03-21,69,67,2330.01,160770.62
PO0001023,S007,P0010,WH02,2024-03-12,2024-03-15,2024-03-15,98,95,2798.94,274296.27
PO0001024,S010,P0021,WH05,2024-03-12,2024-03-21,2024-03-23,160,159,686.84,109894.73
PO0001025,S006,P0024,WH04,2024-03-12,2024-03-18,2024-03-18,50,50,652.1,32604.94
PO0001026,S012,P0026,WH02,2024-03-12,2024-03-21,2024-03-24,225,216,2180.84,490689.36
PO0001027,S002,P0027,WH03,2024-03-12,2024-03-21,2024-03-22,314,293,555.3,174365.73
PO0001028,S006,P0028,WH01,2024-03-12,2024-03-19,2024-03-19,125,124,3230.93,403866.16
PO0001029,S009,P0032,WH02,2024-03-12,2024-03-18,2024-03-18,306,290,1684.11,515336.38
PO0001030,S009,P0035,WH01,2024-03-12,2024-03-20,2024-03-20,107,96,1597.91,170976.0
PO0001031,S008,P0036,WH01,2024-03-12,2024-03-16,2024-03-17,173,161,2131.67,368779.55
PO0001032,S008,P0038,WH02,2024-03-12,2024-03-17,2024-03-17,160,143,1698.22,271715.66
PO0001033,S008,P0038,WH05,2024-03-12,2024-03-15,2024-03-15,177,161,1752.4,310175.29
PO0001034,S009,P0001,WH04,2024-03-13,2024-03-21,2024-03-21,152,140,1408.03,214020.32
PO0001035,S009,P0002,WH05,2024-03-13,2024-03-23,2024-03-26,173,168,777.44,134497.92
PO0001036,S008,P0004,WH02,2024-03-13,2024-03-15,2024-03-18,280,262,1703.36,476940.49
PO0001037,S009,P0005,WH02,2024-03-13,2024-03-22,2024-03-22,114,107,1203.54,137204.13
PO0001038,S009,P0005,WH05,2024-03-13,2024-03-22,2024-03-22,93,84,1132.71,105342.08
PO0001039,S010,P0008,WH02,2024-03-13,2024-03-22,2024-03-22,178,177,795.95,141678.35
PO0001040,S010,P0008,WH05,2024-03-13,2024-03-20,2024-03-25,90,88,819.12,73720.91
PO0001041,S007,P0011,WH02,2024-03-13,2024-03-18,2024-03-18,159,153,606.06,96363.49
PO0001042,S010,P0021,WH01,2024-03-13,2024-03-21,2024-03-21,214,209,731.1,156455.79
PO0001043,S006,P0023,WH05,2024-03-13,2024-03-20,2024-03-22,61,61,660.46,40288.04
PO0001044,S006,P0025,WH02,2024-03-13,2024-03-21,2024-03-22,142,138,1342.15,190585.85
PO0001045,S004,P0029,WH03,2024-03-13,2024-03-18,2024-03-21,317,300,3355.54,1063707.22
PO0001046,S006,P0034,WH02,2024-03-13,2024-03-20,2024-03-21,50,48,3144.63,157231.67
PO0001047,S008,P0038,WH01,2024-03-13,2024-03-16,2024-03-19,112,106,1768.2,198037.94
PO0001048,S002,P0039,WH02,2024-03-13,2024-03-20,2024-03-20,65,60,513.08,33350.46
PO0001049,S009,P0002,WH02,2024-03-14,2024-03-25,2024-03-26,314,298,830.44,260757.29
PO0001050,S009,P0005,WH04,2024-03-14,2024-03-24,2024-03-24,70,64,1195.2,83664.24
PO0001051,S007,P0010,WH03,2024-03-14,2024-03-19,2024-03-19,78,72,2854.76,222671.51
PO0001052,S007,P0010,WH05,2024-03-14,2024-03-18,2024-03-20,85,78,2877.71,244605.15
PO0001053,S007,P0011,WH05,2024-03-14,2024-03-19,2024-03-20,91,84,652.13,59343.79
PO0001054,S004,P0015,WH03,2024-03-14,2024-03-22,2024-03-22,138,134,238.46,32907.95
PO0001055,S010,P0021,WH05,2024-03-14,2024-03-22,2024-03-25,144,142,740.29,106601.43
PO0001056,S004,P0029,WH03,2024-03-14,2024-03-22,2024-03-25,437,420,3416.65,1493074.03
PO0001057,S006,P0034,WH02,2024-03-14,2024-03-21,2024-03-21,52,51,2885.75,150059.18
PO0001058,S009,P0035,WH01,2024-03-14,2024-03-23,2024-03-23,121,111,1591.09,192522.1
PO0001059,S002,P0037,WH02,2024-03-14,2024-03-21,2024-03-21,108,104,1559.48,168423.67
PO0001060,S009,P0001,WH04,2024-03-15,2024-03-25,2024-03-25,111,109,1324.56,147026.25
PO0001061,S008,P0004,WH02,2024-03-15,2024-03-17,2024-03-18,225,210,1543.11,347200.32
PO0001062,S009,P0005,WH02,2024-03-15,2024-03-24,2024-03-25,65,64,1248.73,81167.51
PO0001063,S004,P0007,WH02,2024-03-15,2024-03-21,2024-03-22,210,201,2490.4,522984.31
PO0001064,S010,P0008,WH02,2024-03-15,2024-03-26,2024-03-26,119,118,795.41,94653.32
PO0001065,S007,P0010,WH03,2024-03-15,2024-03-19,2024-03-20,104,100,2713.12,282164.15
PO0001066,S007,P0010,WH05,2024-03-15,2024-03-22,2024-03-25,89,86,2637.52,234738.85
PO0001067,S007,P0011,WH02,2024-03-15,2024-03-20,2024-03-20,147,138,582.04,85559.89
PO0001068,S004,P0015,WH03,2024-03-15,2024-03-23,2024-03-23,93,90,261.12,24284.11
PO0001069,S012,P0016,WH04,2024-03-15,2024-03-25,2024-03-25,303,294,833.83,252651.67
PO0001070,S006,P0020,WH05,2024-03-15,2024-03-23,2024-03-24,124,122,2264.48,280795.03
PO0001071,S009,P0022,WH04,2024-03-15,2024-03-24,2024-03-24,50,46,440.86,22043.16
PO0001072,S009,P0022,WH05,2024-03-15,2024-03-25,2024-03-25,55,53,478.28,26305.61
PO0001073,S006,P0023,WH05,2024-03-15,2024-03-22,2024-03-25,68,67,660.69,44927.0
PO0001074,S006,P0024,WH04,2024-03-15,2024-03-22,2024-03-22,51,51,662.94,33810.09
PO0001075,S006,P0028,WH01,2024-03-15,2024-03-21,2024-03-21,181,180,3238.68,586200.32
PO0001076,S009,P0032,WH03,2024-03-15,2024-03-27,2024-03-30,238,223,1586.7,377635.37
PO0001077,S002,P0039,WH02,2024-03-15,2024-03-18,2024-03-18,99,93,481.19,47638.18
PO0001078,S002,P0039,WH03,2024-03-15,2024-03-20,2024-03-20,101,95,477.42,48219.88
PO0001079,S009,P0005,WH05,2024-03-16,2024-03-22,2024-03-24,83,77,1148.71,95343.2
PO0001080,S007,P0010,WH05,2024-03-16,2024-03-19,2024-03-19,76,70,2726.52,207215.53
PO0001081,S007,P0011,WH01,2024-03-16,2024-03-21,2024-03-21,91,85,609.19,55436.28
PO0001082,S011,P0012,WH04,2024-03-16,2024-03-18,2024-03-21,50,49,2475.53,123776.64
PO0001083,S010,P0014,WH05,2024-03-16,2024-03-26,2024-03-27,158,155,2100.6,331894.22
PO0001084,S004,P0015,WH02,2024-03-16,2024-03-23,2024-03-26,102,96,242.5,24735.37
PO0001085,S012,P0016,WH04,2024-03-16,2024-03-26,2024-03-31,264,254,917.55,242233.11
PO0001086,S006,P0020,WH02,2024-03-16,2024-03-24,2024-03-24,226,225,2466.36,557397.51
PO0001087,S010,P0021,WH04,2024-03-16,2024-03-25,2024-03-25,133,131,731.63,97306.59
PO0001088,S009,P0022,WH04,2024-03-16,2024-03-24,2024-03-24,58,54,473.57,27466.94
PO0001089,S009,P0022,WH05,2024-03-16,2024-03-23,2024-03-23,50,47,424.76,21238.07
PO0001090,S006,P0023,WH05,2024-03-16,2024-03-25,2024-03-25,95,94,672.86,63922.11
PO0001091,S006,P0025,WH02,2024-03-16,2024-03-20,2024-03-21,167,165,1489.16,248688.95
PO0001092,S012,P0026,WH03,2024-03-16,2024-03-27,2024-03-27,337,324,2164.44,729415.39
PO0001093,S002,P0027,WH01,2024-03-16,2024-03-25,2024-03-25,214,202,567.44,121431.5
PO0001094,S004,P0029,WH03,2024-03-16,2024-03-22,2024-03-27,245,234,3201.9,784465.91
PO0001095,S009,P0030,WH02,2024-03-16,2024-03-26,2024-03-29,233,223,2432.5,566772.79
PO0001096,S006,P0034,WH02,2024-03-16,2024-03-23,2024-03-23,51,49,3000.77,153039.45
PO0001097,S009,P0001,WH04,2024-03-17,2024-03-25,2024-03-28,128,118,1451.71,185818.84
PO0001098,S004,P0007,WH04,2024-03-17,2024-03-24,2024-03-24,156,144,2412.56,376359.26
PO0001099,S010,P0008,WH03,2024-03-17,2024-03-25,2024-03-25,119,117,781.18,92960.54
PO0001100,S007,P0011,WH02,2024-03-17,2024-03-21,2024-03-21,140,132,590.95,82732.34
PO0001101,S007,P0011,WH05,2024-03-17,2024-03-22,2024-03-22,95,91,645.24,61298.1
PO0001102,S011,P0012,WH03,2024-03-17,2024-03-20,2024-03-20,55,54,2404.27,132235.04
PO0001103,S011,P0012,WH04,2024-03-17,2024-03-21,2024-03-22,50,49,2425.66,121282.77
PO0001104,S010,P0014,WH04,2024-03-17,2024-03-26,2024-03-26,247,243,1989.26,491347.73
PO0001105,S010,P0014,WH05,2024-03-17,2024-03-23,2024-03-23,303,297,2106.84,638373.81
PO0001106,S004,P0015,WH03,2024-03-17,2024-03-24,2024-03-24,165,152,256.13,42261.06
PO0001107,S010,P0021,WH01,2024-03-17,2024-03-28,2024-03-29,125,124,696.08,87010.6
PO0001108,S009,P0022,WH04,2024-03-17,2024-03-25,2024-03-25,50,50,461.31,23065.36
PO0001109,S006,P0024,WH05,2024-03-17,2024-03-23,2024-03-24,53,53,673.74,35708.23
PO0001110,S012,P0026,WH03,2024-03-17,2024-03-28,2024-03-28,278,268,2139.9,594890.89
PO0001111,S008,P0038,WH03,2024-03-17,2024-03-21,2024-03-22,203,190,1882.5,382146.62
PO0001112,S011,P0006,WH03,2024-03-18,2024-03-22,2024-03-23,50,45,2846.04,142302.22
PO0001113,S010,P0009,WH03,2024-03-18,2024-03-26,2024-03-26,97,97,2479.58,240518.96
PO0001114,S006,P0018,WH04,2024-03-18,2024-03-25,2024-03-25,55,54,1091.76,60046.55
PO0001115,S008,P0019,WH03,2024-03-18,2024-03-20,2024-03-20,227,217,1924.49,436858.7
PO0001116,S010,P0021,WH05,2024-03-18,2024-03-27,2024-03-27,237,237,698.67,165585.16
PO0001117,S009,P0022,WH04,2024-03-18,2024-03-25,2024-03-25,50,47,473.56,23677.77
PO0001118,S009,P0022,WH05,2024-03-18,2024-03-26,2024-03-26,66,61,469.8,31006.63
PO0001119,S012,P0026,WH02,2024-03-18,2024-03-29,2024-03-29,322,305,2393.9,770835.37
PO0001120,S002,P0027,WH01,2024-03-18,2024-03-26,2024-03-26,160,154,566.3,90607.88
PO0001121,S006,P0028,WH01,2024-03-18,2024-03-24,2024-03-24,146,145,3294.2,480953.41
PO0001122,S009,P0035,WH02,2024-03-18,2024-03-29,2024-03-29,201,190,1521.15,305750.44
PO0001123,S008,P0038,WH03,2024-03-18,2024-03-21,2024-03-21,151,143,1852.47,279722.97
PO0001124,S002,P0039,WH04,2024-03-18,2024-03-24,2024-03-24,62,57,499.9,30993.96
PO0001125,S012,P0040,WH01,2024-03-18,2024-03-28,2024-03-28,50,49,761.77,38088.44
PO0001126,S011,P0006,WH03,2024-03-19,2024-03-22,2024-03-23,50,44,2858.73,142936.4
PO0001127,S004,P0007,WH02,2024-03-19,2024-03-25,2024-03-25,167,160,2449.72,409104.01
PO0001128,S004,P0007,WH04,2024-03-19,2024-03-28,2024-03-31,120,110,2493.12,299174.55
PO0001129,S010,P0008,WH01,2024-03-19,2024-03-27,2024-03-29,75,75,868.57,65142.51
PO0001130,S010,P0009,WH03,2024-03-19,2024-03-29,2024-03-30,59,59,2321.65,136977.47
PO0001131,S007,P0011,WH03,2024-03-19,2024-03-23,2024-03-23,122,118,603.14,73582.96
PO0001132,S010,P0014,WH04,2024-03-19,2024-03-28,2024-04-02,175,171,1921.25,336218.56
PO0001133,S004,P0015,WH03,2024-03-19,2024-03-28,2024-03-29,167,161,238.48,39826.95
PO0001134,S012,P0016,WH04,2024-03-19,2024-03-30,2024-04-01,294,288,906.11,266394.97
PO0001135,S006,P0020,WH02,2024-03-19,2024-03-26,2024-03-26,202,200,2391.83,483150.4
PO0001136,S006,P0020,WH05,2024-03-19,2024-03-24,2024-03-25,220,220,2301.59,506350.33
PO0001137,S006,P0023,WH01,2024-03-19,2024-03-26,2024-03-26,66,62,670.56,44256.96
PO0001138,S006,P0023,WH05,2024-03-19,2024-03-27,2024-03-27,56,56,653.08,36572.36
PO0001139,S006,P0025,WH01,2024-03-19,2024-03-25,2024-03-26,126,124,1392.04,175397.3
PO0001140,S006,P0034,WH02,2024-03-19,2024-03-24,2024-03-26,50,50,3119.18,155959.21
PO0001141,S009,P0035,WH02,2024-03-19,2024-03-28,2024-03-30,202,196,1539.58,310995.61
PO0001142,S010,P0008,WH01,2024-03-20,2024-03-26,2024-03-28,121,119,783.02,94745.04
PO0001143,S011,P0012,WH02,2024-03-20,2024-03-25,2024-03-25,72,66,2409.67,173495.99
PO0001144,S010,P0014,WH02,2024-03-20,2024-03-28,2024-03-29,274,270,2061.01,564716.43
PO0001145,S004,P0015,WH01,2024-03-20,2024-03-25,2024-03-25,105,103,238.34,25025.22
PO0001146,S008,P0019,WH02,2024-03-20,2024-03-24,2024-03-24,260,247,1970.63,512364.91
PO0001147,S006,P0023,WH02,2024-03-20,2024-03-26,2024-03-26,92,91,723.53,66564.6
PO0001148,S002,P0027,WH02,2024-03-20,2024-03-27,2024-03-27,283,271,522.46,147856.39
PO0001149,S002,P0037,WH02,2024-03-20,2024-03-26,2024-03-26,125,119,1600.19,200023.63
PO0001150,S002,P0039,WH04,2024-03-20,2024-03-28,2024-03-28,86,81,499.1,42922.22
PO0001151,S011,P0006,WH03,2024-03-21,2024-03-24,2024-03-26,50,47,2990.4,149520.07
PO0001152,S004,P0007,WH04,2024-03-21,2024-03-26,2024-03-27,127,123,2305.76,292832.06
PO0001153,S007,P0011,WH03,2024-03-21,2024-03-24,2024-03-24,135,129,594.32,80232.94
PO0001154,S007,P0013,WH02,2024-03-21,2024-03-23,2024-03-24,50,48,2562.52,128125.79
PO0001155,S006,P0020,WH02,2024-03-21,2024-03-28,2024-03-30,234,232,2478.08,579870.11
PO0001156,S009,P0022,WH05,2024-03-21,2024-03-31,2024-03-31,50,49,477.11,23855.72
PO0001157,S006,P0023,WH01,2024-03-21,2024-03-27,2024-04-01,78,76,672.91,52487.27
PO0001158,S006,P0023,WH05,2024-03-21,2024-03-27,2024-03-29,55,54,698.2,38401.19
PO0001159,S012,P0026,WH03,2024-03-21,2024-03-31,2024-04-01,262,256,2199.57,576287.98
PO0001160,S002,P0039,WH04,2024-03-21,2024-03-27,2024-03-29,87,80,490.74,42694.72
PO0001161,S009,P0002,WH05,2024-03-22,2024-03-31,2024-03-31,191,177,800.08,152814.95
PO0001162,S010,P0008,WH01,2024-03-22,2024-03-31,2024-03-31,133,128,861.03,114517.4
PO0001163,S007,P0011,WH03,2024-03-22,2024-03-27,2024-03-27,132,124,624.08,82378.19
PO0001164,S010,P0014,WH04,2024-03-22,2024-03-28,2024-03-31,207,204,2012.17,416519.98
PO0001165,S006,P0023,WH01,2024-03-22,2024-03-28,2024-03-28,64,63,725.79,46450.61
PO0001166,S002,P0027,WH02,2024-03-22,2024-03-29,2024-03-29,263,239,525.46,138195.42
PO0001167,S002,P0039,WH04,2024-03-22,2024-03-28,2024-03-28,77,76,518.14,39897.12
PO0001168,S009,P0005,WH03,2024-03-23,2024-03-31,2024-03-31,87,79,1258.0,109445.96
PO0001169,S010,P0008,WH01,2024-03-23,2024-03-31,2024-03-31,100,99,807.42,80742.24
PO0001170,S007,P0013,WH02,2024-03-23,2024-03-27,2024-03-28,60,57,2740.23,164413.55
PO0001171,S012,P0016,WH04,2024-03-23,2024-04-06,2024-04-07,300,290,893.87,268160.01
PO0001172,S011,P0017,WH04,2024-03-23,2024-03-25,2024-03-25,190,177,885.39,168223.58
PO0001173,S006,P0025,WH03,2024-03-23,2024-03-29,2024-03-29,154,153,1495.48,230303.7
PO0001174,S012,P0026,WH03,2024-03-23,2024-04-03,2024-04-03,427,416,2249.2,960407.42
PO0001175,S002,P0027,WH02,2024-03-23,2024-03-25,2024-03-25,169,163,549.4,92848.4
PO0001176,S012,P0040,WH01,2024-03-23,2024-04-03,2024-04-03,50,50,686.96,34348.02
PO0001177,S010,P0009,WH03,2024-03-24,2024-04-01,2024-04-03,94,93,2275.58,213904.38
PO0001178,S007,P0010,WH01,2024-03-24,2024-03-28,2024-04-02,79,71,2776.58,219349.76
PO0001179,S011,P0012,WH02,2024-03-24,2024-03-26,2024-03-26,56,54,2394.51,134092.57
PO0001180,S011,P0012,WH05,2024-03-24,2024-03-29,2024-03-30,50,47,2458.41,122920.6
PO0001181,S012,P0016,WH03,2024-03-24,2024-04-05,2024-04-07,243,237,919.32,223395.54
PO0001182,S006,P0018,WH04,2024-03-24,2024-03-31,2024-03-31,50,50,1072.35,53617.42
PO0001183,S006,P0023,WH04,2024-03-24,2024-03-28,2024-03-28,71,70,704.66,50031.02
PO0001184,S006,P0025,WH01,2024-03-24,2024-03-31,2024-04-03,141,139,1350.89,190476.18
PO0001185,S006,P0025,WH03,2024-03-24,2024-04-01,2024-04-02,174,173,1347.68,234496.16
PO0001186,S002,P0027,WH02,2024-03-24,2024-04-01,2024-04-01,260,245,575.33,149585.09
PO0001187,S004,P0029,WH01,2024-03-24,2024-03-30,2024-03-31,261,249,3458.11,902566.31
PO0001188,S009,P0035,WH02,2024-03-24,2024-04-02,2024-04-02,174,163,1618.06,281542.55
PO0001189,S008,P0036,WH03,2024-03-24,2024-03-26,2024-03-28,238,222,2053.56,488746.15
PO0001190,S006,P0003,WH04,2024-03-25,2024-04-01,2024-04-04,157,157,961.65,150979.38
PO0001191,S010,P0009,WH05,2024-03-25,2024-04-02,2024-04-02,75,75,2482.97,186223.1
PO0001192,S011,P0012,WH05,2024-03-25,2024-03-30,2024-04-01,65,58,2531.17,164526.08
PO0001193,S010,P0014,WH04,2024-03-25,2024-03-31,2024-03-31,217,214,1911.43,414780.81
PO0001194,S011,P0017,WH05,2024-03-25,2024-03-27,2024-03-27,303,279,950.46,287989.93
PO0001195,S006,P0025,WH03,2024-03-25,2024-03-29,2024-03-29,213,209,1380.99,294150.45
PO0001196,S012,P0026,WH05,2024-03-25,2024-04-02,2024-04-04,208,200,2386.36,496363.18
PO0001197,S004,P0029,WH02,2024-03-25,2024-04-01,2024-04-01,283,258,3302.5,934606.43
PO0001198,S008,P0036,WH03,2024-03-25,2024-03-29,2024-03-29,357,326,2178.15,777598.79
PO0001199,S002,P0039,WH05,2024-03-25,2024-04-02,2024-04-04,89,86,510.72,45453.93
PO0001200,S012,P0040,WH01,2024-03-25,2024-04-04,2024-04-04,51,49,704.45,35927.18
PO0001201,S006,P0003,WH04,2024-03-26,2024-04-01,2024-04-02,209,207,924.26,193169.51
PO0001202,S007,P0010,WH01,2024-03-26,2024-03-31,2024-04-01,59,51,2734.8,161353.37
PO0001203,S007,P0010,WH02,2024-03-26,2024-03-29,2024-03-29,97,94,2789.08,270541.17
PO0001204,S011,P0012,WH05,2024-03-26,2024-03-28,2024-03-28,65,62,2349.11,152692.08
PO0001205,S012,P0026,WH05,2024-03-26,2024-04-05,2024-04-05,295,285,2331.78,687876.03
PO0001206,S009,P0030,WH04,2024-03-26,2024-04-05,2024-04-05,221,209,2510.4,554799.12
PO0001207,S009,P0032,WH04,2024-03-26,2024-04-07,2024-04-08,217,198,1702.65,369475.21
PO0001208,S008,P0036,WH03,2024-03-26,2024-03-28,2024-03-29,289,273,2225.15,643067.77
PO0001209,S002,P0037,WH05,2024-03-26,2024-04-01,2024-04-01,80,77,1460.8,116863.7
PO0001210,S008,P0038,WH01,2024-03-26,2024-03-30,2024-03-30,134,124,1853.44,248360.4
PO0001211,S012,P0040,WH04,2024-03-26,2024-04-05,2024-04-08,50,49,741.31,37065.36
PO0001212,S009,P0002,WH01,2024-03-27,2024-04-04,2024-04-05,181,169,745.29,134897.35
PO0001213,S007,P0011,WH01,2024-03-27,2024-03-30,2024-03-30,89,80,628.72,55956.0
PO0001214,S010,P0014,WH02,2024-03-27,2024-04-05,2024-04-05,362,358,2044.39,740068.65
PO0001215,S006,P0025,WH03,2024-03-27,2024-04-01,2024-04-03,290,285,1470.85,426546.15
PO0001216,S002,P0037,WH05,2024-03-27,2024-04-01,2024-04-01,105,99,1499.75,157473.87
PO0001217,S012,P0040,WH01,2024-03-27,2024-04-07,2024-04-09,50,49,698.56,34928.24
PO0001218,S009,P0005,WH03,2024-03-28,2024-04-08,2024-04-10,75,67,1176.66,88249.4
PO0001219,S007,P0011,WH04,2024-03-28,2024-04-01,2024-04-04,130,125,627.37,81558.34
PO0001220,S010,P0014,WH02,2024-03-28,2024-04-03,2024-04-03,385,382,2114.33,814017.89
PO0001221,S011,P0017,WH02,2024-03-28,2024-03-31,2024-03-31,332,313,905.62,300665.67
PO0001222,S006,P0025,WH03,2024-03-28,2024-04-05,2024-04-05,256,247,1352.48,346234.42
PO0001223,S004,P0029,WH02,2024-03-28,2024-04-03,2024-04-03,225,211,3396.59,764231.98
PO0001224,S009,P0035,WH04,2024-03-28,2024-04-06,2024-04-09,90,85,1550.36,139532.43
PO0001225,S008,P0038,WH05,2024-03-28,2024-03-31,2024-03-31,178,160,1810.53,322274.76
PO0001226,S008,P0004,WH05,2024-03-29,2024-04-01,2024-04-01,217,202,1616.51,350782.2
PO0001227,S011,P0012,WH01,2024-03-29,2024-03-31,2024-03-31,50,48,2515.03,125751.44
PO0001228,S011,P0017,WH02,2024-03-29,2024-04-02,2024-04-02,247,233,911.82,225220.48
PO0001229,S006,P0023,WH03,2024-03-29,2024-04-05,2024-04-06,109,108,662.42,72203.32
PO0001230,S004,P0029,WH01,2024-03-29,2024-04-05,2024-04-05,162,148,3305.6,535507.72
PO0001231,S004,P0031,WH02,2024-03-29,2024-04-04,2024-04-06,50,48,454.38,22719.23
PO0001232,S004,P0033,WH01,2024-03-29,2024-04-05,2024-04-05,101,98,2015.11,203525.83
PO0001233,S002,P0037,WH05,2024-03-29,2024-04-05,2024-04-06,112,107,1500.03,168003.15
PO0001234,S012,P0040,WH04,2024-03-29,2024-04-07,2024-04-08,55,55,691.89,38054.0
PO0001235,S006,P0003,WH02,2024-03-30,2024-04-05,2024-04-05,275,274,895.18,246174.08
PO0001236,S009,P0005,WH03,2024-03-30,2024-04-06,2024-04-08,73,68,1267.99,92563.45
PO0001237,S006,P0018,WH04,2024-03-30,2024-04-07,2024-04-09,76,75,1054.83,80167.39
PO0001238,S009,P0022,WH02,2024-03-30,2024-04-08,2024-04-08,66,61,448.43,29596.37
PO0001239,S004,P0029,WH02,2024-03-30,2024-04-05,2024-04-06,266,257,3481.8,926159.51
PO0001240,S008,P0038,WH05,2024-03-30,2024-04-02,2024-04-02,141,131,1898.32,267663.77
PO0001241,S012,P0040,WH04,2024-03-30,2024-04-09,2024-04-09,56,55,746.35,41795.8
PO0001242,S007,P0013,WH05,2024-03-31,2024-04-05,2024-04-05,50,49,2804.78,140239.13
PO0001243,S004,P0015,WH05,2024-03-31,2024-04-07,2024-04-08,95,90,239.01,22706.32
PO0001244,S008,P0019,WH01,2024-03-31,2024-04-02,2024-04-04,161,149,1953.43,314501.67
PO0001245,S008,P0019,WH03,2024-03-31,2024-04-03,2024-04-08,314,289,2062.82,647726.39
PO0001246,S009,P0022,WH02,2024-03-31,2024-04-07,2024-04-07,66,62,429.08,28318.97
PO0001247,S006,P0023,WH03,2024-03-31,2024-04-07,2024-04-07,73,72,652.13,47605.57
PO0001248,S012,P0026,WH05,2024-03-31,2024-04-12,2024-04-12,185,179,2320.36,429267.08
PO0001249,S004,P0031,WH03,2024-03-31,2024-04-07,2024-04-12,50,48,462.46,23122.86
PO0001250,S009,P0032,WH04,2024-03-31,2024-04-09,2024-04-09,245,230,1705.76,417912.04
PO0001251,S006,P0034,WH01,2024-03-31,2024-04-06,2024-04-06,50,49,3153.58,157678.81
PO0001252,S002,P0039,WH05,2024-03-31,2024-04-07,2024-04-07,78,72,483.33,37699.81
PO0001253,S012,P0040,WH04,2024-03-31,2024-04-12,2024-04-12,50,49,696.65,34832.59
PO0001254,S006,P0003,WH02,2024-04-01,2024-04-10,2024-04-10,241,234,864.84,208425.48
PO0001255,S010,P0009,WH05,2024-04-01,2024-04-09,2024-04-09,57,55,2438.76,139009.15
PO0001256,S007,P0011,WH04,2024-04-01,2024-04-05,2024-04-08,126,123,627.29,79038.79
PO0001257,S011,P0012,WH03,2024-04-01,2024-04-03,2024-04-03,50,46,2303.28,115164.1
PO0001258,S004,P0015,WH02,2024-04-01,2024-04-06,2024-04-06,129,120,248.54,32061.17
PO0001259,S006,P0018,WH05,2024-04-01,2024-04-05,2024-04-08,50,49,1101.17,55058.39
PO0001260,S008,P0019,WH03,2024-04-01,2024-04-03,2024-04-03,209,194,1933.2,404039.71
PO0001261,S009,P0022,WH02,2024-04-01,2024-04-09,2024-04-09,84,79,474.75,39879.14
PO0001262,S006,P0023,WH03,2024-04-01,2024-04-05,2024-04-06,74,73,650.76,48156.23
PO0001263,S004,P0031,WH03,2024-04-01,2024-04-06,2024-04-06,52,49,480.21,24970.74
PO0001264,S004,P0033,WH01,2024-04-01,2024-04-08,2024-04-11,111,103,1965.19,218135.79
PO0001265,S006,P0034,WH04,2024-04-01,2024-04-08,2024-04-09,50,49,3003.7,150184.96
PO0001266,S009,P0035,WH04,2024-04-01,2024-04-10,2024-04-11,150,144,1538.76,230813.98
PO0001267,S008,P0038,WH02,2024-04-01,2024-04-05,2024-04-05,223,212,1738.44,387671.83
PO0001268,S006,P0003,WH02,2024-04-02,2024-04-08,2024-04-08,216,214,917.53,198185.63
PO0001269,S004,P0007,WH01,2024-04-02,2024-04-10,2024-04-11,169,163,2518.41,425611.55
PO0001270,S004,P0007,WH05,2024-04-02,2024-04-10,2024-04-10,133,128,2432.8,323562.88
PO0001271,S007,P0010,WH04,2024-04-02,2024-04-06,2024-04-06,70,66,2840.6,198842.04
PO0001272,S007,P0011,WH04,2024-04-02,2024-04-05,2024-04-05,85,80,597.18,50760.44
PO0001273,S011,P0017,WH04,2024-04-02,2024-04-05,2024-04-05,167,160,926.45,154717.46
PO0001274,S006,P0018,WH05,2024-04-02,2024-04-10,2024-04-10,77,77,1100.99,84776.01
PO0001275,S008,P0019,WH01,2024-04-02,2024-04-06,2024-04-08,121,112,2031.42,245802.39
PO0001276,S006,P0024,WH05,2024-04-02,2024-04-10,2024-04-10,50,49,662.39,33119.46
PO0001277,S009,P0030,WH04,2024-04-02,2024-04-13,2024-04-15,162,148,2433.31,394195.64
PO0001278,S009,P0032,WH04,2024-04-02,2024-04-12,2024-04-12,174,165,1688.09,293727.16
PO0001279,S006,P0034,WH04,2024-04-02,2024-04-08,2024-04-08,50,50,3134.0,156699.82
PO0001280,S008,P0036,WH02,2024-04-02,2024-04-06,2024-04-08,213,199,2169.05,462007.98
PO0001281,S008,P0038,WH04,2024-04-02,2024-04-04,2024-04-05,164,151,1901.13,311785.03
