Return_ID,Order_ID,Product_ID,Customer_ID,Warehouse_ID,Return_Date,Returned_Qty,Return_Reason,Refund_Value
RET0001625,ORD00032711,P0040,C00943,WH02,2024-07-03,1,Damaged,960.97
RET0001626,ORD00032726,P0003,C00317,WH02,2024-06-21,2,Customer Changed Mind,2196.52
RET0001627,ORD00032746,P0007,C00401,WH02,2024-07-01,2,Damaged,5321.92
RET0001628,ORD00032765,P0011,C00277,WH01,2024-06-24,2,Quality Issue,1448.42
RET0001629,ORD00032783,P0014,C00071,WH05,2024-07-02,1,Quality Issue,2634.32
RET0001630,ORD00032793,P0016,C00461,WH05,2024-06-27,1,Damaged,999.4
RET0001631,ORD00032808,P0019,C00699,WH05,2024-06-19,1,Damaged,2482.42
RET0001632,ORD00032841,P0026,C00065,WH03,2024-06-25,2,Wrong Product,5156.78
RET0001633,ORD00032844,P0027,C00678,WH01,2024-06-25,2,Customer Changed Mind,1461.8
RET0001634,ORD00032852,P0028,C00685,WH04,2024-06-27,2,Customer Changed Mind,8609.9
RET0001635,ORD00032872,P0032,C00097,WH04,2024-07-02,1,Late Delivery,2060.12
RET0001636,ORD00032874,P0033,C00530,WH01,2024-06-28,1,Damaged,2555.35
RET0001637,ORD00033035,P0025,C00295,WH05,2024-06-24,2,Damaged,3465.62
RET0001638,ORD00033044,P0027,C00440,WH04,2024-06-30,2,Late Delivery,1492.58
RET0001639,ORD00033118,P0002,C00875,WH04,2024-06-21,1,Quality Issue,855.41
RET0001640,ORD00033130,P0005,C00178,WH01,2024-06-21,2,Customer Changed Mind,2971.39
RET0001641,ORD00033133,P0005,C00012,WH04,2024-07-04,2,Customer Changed Mind,3136.46
RET0001642,ORD00033138,P0006,C00574,WH04,2024-06-29,1,Quality Issue,3260.6
RET0001643,ORD00033236,P0026,C00488,WH02,2024-06-20,1,Damaged,2864.88
RET0001644,ORD00033270,P0033,C00616,WH02,2024-06-21,1,Quality Issue,2555.35
RET0001645,ORD00033294,P0038,C00556,WH04,2024-07-01,1,Quality Issue,2045.37
RET0001646,ORD00033304,P0040,C00932,WH04,2024-06-25,2,Damaged,2023.1
RET0001647,ORD00033329,P0005,C00204,WH05,2024-06-21,2,Quality Issue,3301.54
RET0001648,ORD00033386,P0017,C00858,WH04,2024-06-22,2,Customer Changed Mind,2118.18
RET0001649,ORD00033388,P0018,C00710,WH01,2024-06-29,1,Wrong Product,1297.99
RET0001650,ORD00033394,P0019,C00178,WH02,2024-07-01,2,Wrong Product,5240.66
RET0001651,ORD00033418,P0024,C00736,WH01,2024-07-03,2,Quality Issue,1689.92
RET0001652,ORD00033438,P0028,C00899,WH01,2024-06-26,2,Quality Issue,7748.91
RET0001653,ORD00033443,P0029,C00162,WH01,2024-06-24,2,Quality Issue,9007.42
RET0001654,ORD00033478,P0036,C00549,WH01,2024-06-21,1,Quality Issue,2814.51
RET0001655,ORD00033499,P0040,C00811,WH02,2024-07-05,1,Late Delivery,960.97
RET0001656,ORD00033505,P0001,C00947,WH03,2024-07-09,1,Damaged,1708.28
RET0001657,ORD00033511,P0002,C00524,WH04,2024-07-04,1,Quality Issue,921.94
RET0001658,ORD00033542,P0009,C00697,WH03,2024-06-30,1,Wrong Product,3111.26
RET0001659,ORD00033575,P0016,C00788,WH01,2024-06-26,2,Damaged,2220.88
RET0001660,ORD00033580,P0017,C00159,WH01,2024-06-25,2,Quality Issue,2229.66
RET0001661,ORD00033591,P0019,C00406,WH02,2024-07-01,2,Quality Issue,5516.48
RET0001662,ORD00033609,P0022,C00483,WH05,2024-06-22,2,Customer Changed Mind,1100.27
RET0001663,ORD00033624,P0025,C00662,WH05,2024-07-08,1,Customer Changed Mind,1786.4
RET0001664,ORD00033625,P0026,C00402,WH01,2024-07-01,2,Quality Issue,5729.76
RET0001665,ORD00033692,P0039,C00417,WH05,2024-07-06,1,Wrong Product,655.76
RET0001666,ORD00033705,P0002,C00718,WH04,2024-07-01,1,Wrong Product,950.45
RET0001667,ORD00033709,P0003,C00145,WH03,2024-07-10,2,Wrong Product,2074.49
RET0001668,ORD00033717,P0005,C00884,WH01,2024-07-10,2,Quality Issue,3136.46
RET0001669,ORD00033721,P0005,C00222,WH05,2024-07-10,1,Quality Issue,1650.77
RET0001670,ORD00033734,P0008,C00085,WH05,2024-06-30,1,Wrong Product,968.68
RET0001671,ORD00033736,P0009,C00456,WH02,2024-06-25,1,Quality Issue,3047.11
RET0001672,ORD00033752,P0012,C00759,WH03,2024-06-30,2,Customer Changed Mind,6178.64
RET0001673,ORD00033795,P0021,C00199,WH01,2024-07-05,2,Customer Changed Mind,1513.64
RET0001674,ORD00033812,P0024,C00543,WH04,2024-06-28,1,Quality Issue,889.43
RET0001675,ORD00033813,P0024,C00792,WH05,2024-07-09,2,Customer Changed Mind,1725.49
RET0001676,ORD00033849,P0032,C00063,WH01,2024-07-02,2,Late Delivery,3914.23
RET0001677,ORD00033855,P0033,C00706,WH02,2024-07-04,2,Customer Changed Mind,4855.16
RET0001678,ORD00033885,P0039,C00132,WH03,2024-07-10,2,Damaged,1180.37
RET0001679,ORD00033911,P0004,C00407,WH05,2024-07-05,1,Wrong Product,2116.31
RET0001680,ORD00033924,P0007,C00468,WH03,2024-07-05,1,Damaged,2956.62
RET0001681,ORD00033936,P0009,C00882,WH05,2024-07-04,1,Customer Changed Mind,2726.36
RET0001682,ORD00034059,P0034,C00967,WH04,2024-07-09,2,Wrong Product,8225.82
RET0001683,ORD00034061,P0035,C00896,WH01,2024-07-06,1,Customer Changed Mind,2061.8
RET0001684,ORD00034063,P0035,C00654,WH03,2024-07-07,2,Quality Issue,4251.14
RET0001685,ORD00034100,P0002,C00098,WH05,2024-07-08,2,Quality Issue,1900.9
RET0001686,ORD00034122,P0007,C00338,WH02,2024-07-02,2,Quality Issue,5321.92
RET0001687,ORD00034132,P0009,C00266,WH02,2024-07-01,2,Damaged,6222.51
RET0001688,ORD00034202,P0023,C00539,WH02,2024-06-30,1,Damaged,807.76
RET0001689,ORD00034237,P0030,C00692,WH02,2024-06-30,2,Damaged,6374.92
RET0001690,ORD00034238,P0030,C00269,WH03,2024-07-10,1,Damaged,3187.46
RET0001691,ORD00034268,P0036,C00214,WH03,2024-07-10,1,Customer Changed Mind,2673.78
RET0001692,ORD00034294,P0001,C00192,WH04,2024-07-07,1,Wrong Product,1708.28
RET0001693,ORD00034306,P0004,C00583,WH01,2024-07-05,2,Quality Issue,4455.4
RET0001694,ORD00034318,P0006,C00678,WH03,2024-07-05,2,Customer Changed Mind,7245.78
RET0001695,ORD00034337,P0010,C00568,WH02,2024-07-11,1,Customer Changed Mind,3567.8
RET0001696,ORD00034351,P0013,C00985,WH02,2024-07-02,1,Damaged,3072.14
RET0001697,ORD00034352,P0013,C00300,WH03,2024-07-07,2,Quality Issue,7228.56
RET0001698,ORD00034353,P0013,C00376,WH04,2024-07-09,2,Customer Changed Mind,7228.56
RET0001699,ORD00034370,P0017,C00975,WH01,2024-06-27,1,Late Delivery,1081.39
RET0001700,ORD00034388,P0020,C00665,WH04,2024-07-02,1,Customer Changed Mind,3034.72
RET0001701,ORD00034419,P0026,C00388,WH05,2024-07-03,2,Wrong Product,5729.76
RET0001702,ORD00034420,P0027,C00537,WH01,2024-06-28,2,Late Delivery,1538.74
RET0001703,ORD00034463,P0035,C00223,WH05,2024-07-08,1,Damaged,2019.29
RET0001704,ORD00034481,P0039,C00544,WH03,2024-07-01,1,Customer Changed Mind,622.97
RET0001705,ORD00034566,P0016,C00169,WH04,2024-07-10,1,Damaged,999.4
RET0001706,ORD00034579,P0019,C00695,WH02,2024-07-01,2,Late Delivery,5516.48
RET0001707,ORD00034604,P0024,C00398,WH03,2024-07-13,2,Quality Issue,1725.49
RET0001708,ORD00034625,P0028,C00197,WH04,2024-07-04,1,Damaged,4304.95
RET0001709,ORD00034645,P0033,C00253,WH01,2024-06-29,1,Wrong Product,2427.58
RET0001710,ORD00034650,P0034,C00358,WH01,2024-07-12,1,Quality Issue,3701.62
RET0001711,ORD00034695,P0003,C00395,WH02,2024-07-01,1,Customer Changed Mind,1098.26
RET0001712,ORD00034698,P0003,C00762,WH05,2024-07-14,1,Damaged,1220.29
RET0001713,ORD00034708,P0005,C00189,WH05,2024-07-03,1,Late Delivery,1568.23
RET0001714,ORD00034724,P0009,C00246,WH01,2024-06-28,1,Wrong Product,3207.48
RET0001715,ORD00034756,P0015,C00785,WH03,2024-07-02,2,Quality Issue,650.74
RET0001716,ORD00034768,P0017,C00758,WH05,2024-07-14,1,Customer Changed Mind,1114.83
RET0001717,ORD00034893,P0003,C00725,WH02,2024-07-13,1,Quality Issue,1159.28
RET0001718,ORD00034907,P0006,C00042,WH01,2024-07-05,1,Customer Changed Mind,3441.75
RET0001719,ORD00034943,P0013,C00982,WH03,2024-07-13,2,Customer Changed Mind,6867.13
RET0001720,ORD00034982,P0021,C00427,WH02,2024-07-07,2,Wrong Product,1597.73
RET0001721,ORD00035000,P0024,C00693,WH05,2024-06-30,1,Quality Issue,800.49
RET0001722,ORD00035054,P0036,C00706,WH02,2024-06-30,2,Quality Issue,5460.15
RET0001723,ORD00035072,P0039,C00353,WH05,2024-07-04,2,Customer Changed Mind,1245.94
RET0001724,ORD00035082,P0001,C00170,WH05,2024-07-01,2,Damaged,3488.49
RET0001725,ORD00035088,P0003,C00931,WH01,2024-07-14,2,Damaged,2196.52
RET0001726,ORD00035114,P0008,C00258,WH04,2024-07-04,2,Quality Issue,1937.36
RET0001727,ORD00035120,P0009,C00033,WH05,2024-07-08,1,Damaged,3207.48
RET0001728,ORD00035165,P0018,C00695,WH05,2024-06-30,2,Wrong Product,2732.62
RET0001729,ORD00035167,P0019,C00101,WH02,2024-07-12,2,Quality Issue,5516.48
RET0001730,ORD00035178,P0021,C00377,WH03,2024-06-30,1,Damaged,840.91
RET0001731,ORD00035248,P0035,C00050,WH05,2024-07-05,2,Late Delivery,4123.61
RET0001732,ORD00035249,P0036,C00342,WH01,2024-07-03,1,Quality Issue,2533.06
RET0001733,ORD00035303,P0006,C00715,WH05,2024-07-11,1,Customer Changed Mind,3260.6
RET0001734,ORD00035315,P0009,C00493,WH02,2024-07-13,1,Quality Issue,3047.11
RET0001735,ORD00035319,P0010,C00084,WH01,2024-07-03,1,Wrong Product,3211.02
RET0001736,ORD00035323,P0010,C00776,WH05,2024-07-08,1,Customer Changed Mind,3211.02
RET0001737,ORD00035324,P0011,C00016,WH01,2024-07-13,1,Wrong Product,746.61
RET0001738,ORD00035347,P0015,C00649,WH04,2024-07-17,1,Quality Issue,309.1
RET0001739,ORD00035351,P0016,C00067,WH03,2024-07-18,1,Damaged,1110.44
RET0001740,ORD00035365,P0019,C00073,WH02,2024-07-18,1,Customer Changed Mind,2482.42
RET0001741,ORD00035368,P0019,C00269,WH05,2024-07-08,1,Quality Issue,2758.24
RET0001742,ORD00035378,P0021,C00215,WH05,2024-07-04,1,Quality Issue,815.68
RET0001743,ORD00035384,P0023,C00988,WH01,2024-07-09,1,Quality Issue,897.51
RET0001744,ORD00035401,P0026,C00157,WH03,2024-07-15,1,Late Delivery,2864.88
RET0001745,ORD00035407,P0027,C00850,WH04,2024-07-03,2,Customer Changed Mind,1538.74
RET0001746,ORD00035423,P0030,C00908,WH05,2024-07-04,2,Customer Changed Mind,5586.27
RET0001747,ORD00035427,P0031,C00300,WH05,2024-07-13,1,Customer Changed Mind,594.43
RET0001748,ORD00035434,P0033,C00353,WH02,2024-07-09,2,Damaged,4344.09
RET0001749,ORD00035463,P0039,C00828,WH01,2024-07-17,1,Damaged,622.97
RET0001750,ORD00035512,P0008,C00452,WH05,2024-07-17,1,Damaged,968.68
RET0001751,ORD00035524,P0011,C00808,WH02,2024-07-09,2,Customer Changed Mind,1343.9
RET0001752,ORD00035528,P0012,C00885,WH01,2024-07-19,1,Quality Issue,3089.32
RET0001753,ORD00035533,P0013,C00810,WH01,2024-07-14,1,Wrong Product,3614.28
RET0001754,ORD00035549,P0016,C00064,WH02,2024-07-12,1,Wrong Product,1054.92
RET0001755,ORD00035563,P0019,C00823,WH01,2024-07-13,1,Damaged,2758.24
RET0001756,ORD00035579,P0022,C00435,WH02,2024-07-07,2,Damaged,1222.52
RET0001757,ORD00035587,P0023,C00737,WH05,2024-07-09,1,Quality Issue,870.58
RET0001758,ORD00035605,P0027,C00292,WH03,2024-07-15,2,Late Delivery,1538.74
RET0001759,ORD00035641,P0035,C00472,WH01,2024-07-18,1,Wrong Product,2061.8
RET0001760,ORD00035649,P0036,C00237,WH04,2024-07-03,1,Late Delivery,2673.78
RET0001761,ORD00035650,P0036,C00147,WH05,2024-07-06,1,Quality Issue,2814.51
RET0001762,ORD00035691,P0005,C00228,WH01,2024-07-04,2,Quality Issue,2971.39
RET0001763,ORD00035716,P0010,C00629,WH03,2024-07-08,2,Quality Issue,7135.6
RET0001764,ORD00035722,P0011,C00002,WH04,2024-07-17,2,Quality Issue,1493.22
RET0001765,ORD00035752,P0017,C00910,WH04,2024-07-15,1,Quality Issue,1081.39
RET0001766,ORD00035755,P0018,C00530,WH02,2024-07-11,2,Quality Issue,2732.62
RET0001767,ORD00035757,P0018,C00664,WH04,2024-07-14,1,Late Delivery,1366.31
RET0001768,ORD00035760,P0019,C00132,WH02,2024-07-06,1,Quality Issue,2482.42
RET0001769,ORD00035786,P0024,C00250,WH04,2024-07-10,1,Quality Issue,889.43
RET0001770,ORD00035805,P0028,C00169,WH03,2024-07-12,2,Wrong Product,8351.6
RET0001771,ORD00035843,P0036,C00827,WH01,2024-07-12,2,Damaged,5066.12
RET0001772,ORD00035849,P0037,C00714,WH02,2024-07-15,2,Customer Changed Mind,3672.18
RET0001773,ORD00035865,P0040,C00315,WH03,2024-07-20,1,Customer Changed Mind,981.2
RET0001774,ORD00035874,P0002,C00721,WH02,2024-07-20,1,Wrong Product,855.41
RET0001775,ORD00035877,P0002,C00759,WH05,2024-07-08,1,Customer Changed Mind,855.41
RET0001776,ORD00035888,P0005,C00152,WH01,2024-07-06,1,Damaged,1650.77
RET0001777,ORD00035916,P0011,C00754,WH01,2024-07-14,1,Customer Changed Mind,746.61
RET0001778,ORD00035937,P0015,C00880,WH02,2024-07-07,2,Damaged,650.74
RET0001779,ORD00035948,P0017,C00004,WH03,2024-07-13,1,Damaged,1003.35
RET0001780,ORD00035952,P0018,C00195,WH02,2024-07-17,1,Damaged,1297.99
RET0001781,ORD00035977,P0023,C00023,WH02,2024-07-05,1,Quality Issue,807.76
RET0001782,ORD00036022,P0032,C00418,WH03,2024-07-16,1,Customer Changed Mind,2060.12
RET0001783,ORD00036068,P0001,C00803,WH04,2024-07-19,2,Quality Issue,3416.56
RET0001784,ORD00036079,P0003,C00834,WH05,2024-07-21,1,Quality Issue,1159.28
RET0001785,ORD00036087,P0005,C00589,WH03,2024-07-20,1,Quality Issue,1601.25
RET0001786,ORD00036120,P0012,C00939,WH01,2024-07-18,1,Wrong Product,2934.85
RET0001787,ORD00036123,P0012,C00738,WH05,2024-07-21,1,Quality Issue,3089.32
RET0001788,ORD00036137,P0015,C00911,WH05,2024-07-13,2,Customer Changed Mind,650.74
RET0001789,ORD00036187,P0026,C00168,WH01,2024-07-19,1,Wrong Product,2778.93
RET0001790,ORD00036203,P0029,C00216,WH02,2024-07-13,1,Quality Issue,4410.85
RET0001791,ORD00036230,P0034,C00905,WH05,2024-07-17,1,Customer Changed Mind,4112.91
RET0001792,ORD00036281,P0005,C00904,WH02,2024-07-18,2,Quality Issue,2971.39
RET0001793,ORD00036294,P0007,C00264,WH05,2024-07-16,2,Quality Issue,5735.84
RET0001794,ORD00036296,P0008,C00519,WH02,2024-07-14,2,Customer Changed Mind,1937.36
RET0001795,ORD00036336,P0016,C00917,WH03,2024-07-09,1,Wrong Product,999.4
RET0001796,ORD00036352,P0019,C00511,WH04,2024-07-18,2,Quality Issue,5350.99
RET0001797,ORD00036358,P0020,C00791,WH05,2024-07-22,2,Damaged,6069.44
RET0001798,ORD00036395,P0028,C00597,WH03,2024-07-14,2,Quality Issue,7748.91
RET0001799,ORD00036397,P0028,C00118,WH05,2024-07-21,1,Damaged,4089.7
RET0001800,ORD00036419,P0033,C00223,WH02,2024-07-21,1,Customer Changed Mind,2172.05
RET0001801,ORD00036434,P0036,C00716,WH02,2024-07-13,1,Customer Changed Mind,2814.51
RET0001802,ORD00036456,P0001,C00583,WH01,2024-07-21,1,Customer Changed Mind,1708.28
RET0001803,ORD00036476,P0005,C00276,WH01,2024-07-10,1,Quality Issue,1650.77
RET0001804,ORD00036546,P0019,C00344,WH03,2024-07-16,1,Customer Changed Mind,2344.5
RET0001805,ORD00036547,P0019,C00217,WH04,2024-07-16,2,Customer Changed Mind,5350.99
RET0001806,ORD00036550,P0020,C00853,WH02,2024-07-11,1,Customer Changed Mind,3034.72
RET0001807,ORD00036561,P0022,C00942,WH04,2024-07-15,1,Quality Issue,611.26
RET0001808,ORD00036574,P0025,C00627,WH02,2024-07-14,1,Damaged,1697.08
RET0001809,ORD00036578,P0026,C00591,WH01,2024-07-21,2,Damaged,4870.3
RET0001810,ORD00036596,P0029,C00643,WH04,2024-07-24,1,Quality Issue,4643.0
RET0001811,ORD00036612,P0032,C00506,WH05,2024-07-18,1,Quality Issue,2060.12
RET0001812,ORD00036628,P0036,C00773,WH01,2024-07-07,2,Damaged,5629.02
RET0001813,ORD00036635,P0037,C00825,WH03,2024-07-17,1,Customer Changed Mind,1652.48
RET0001814,ORD00036651,P0040,C00466,WH04,2024-07-23,1,Quality Issue,960.97
RET0001815,ORD00036656,P0001,C00331,WH04,2024-07-13,2,Wrong Product,3596.38
RET0001816,ORD00036675,P0005,C00714,WH03,2024-07-09,1,Damaged,1485.69
RET0001817,ORD00036678,P0006,C00360,WH01,2024-07-13,2,Customer Changed Mind,6158.91
RET0001818,ORD00036688,P0008,C00333,WH03,2024-07-09,2,Damaged,1937.36
RET0001819,ORD00036695,P0009,C00376,WH05,2024-07-22,2,Damaged,6414.96
RET0001820,ORD00036713,P0013,C00887,WH03,2024-07-11,1,Customer Changed Mind,3505.85
RET0001821,ORD00036744,P0019,C00698,WH04,2024-07-18,2,Late Delivery,5240.66
RET0001822,ORD00036800,P0030,C00502,WH05,2024-07-17,1,Damaged,3187.46
RET0001823,ORD00036839,P0038,C00169,WH04,2024-07-21,1,Damaged,2272.63
RET0001824,ORD00036857,P0002,C00146,WH02,2024-07-25,2,Customer Changed Mind,1900.9
RET0001825,ORD00036879,P0006,C00198,WH05,2024-07-11,2,Customer Changed Mind,6883.49
RET0001826,ORD00036916,P0014,C00442,WH02,2024-07-18,1,Quality Issue,2239.17
RET0001827,ORD00036930,P0017,C00529,WH01,2024-07-17,2,Damaged,2118.18
RET0001828,ORD00036975,P0026,C00839,WH02,2024-07-11,1,Damaged,2778.93
RET0001829,ORD00037016,P0034,C00417,WH03,2024-07-20,2,Late Delivery,8225.82
RET0001830,ORD00037033,P0037,C00246,WH05,2024-07-20,2,Damaged,3488.57
RET0001831,ORD00037056,P0002,C00852,WH03,2024-07-12,1,Damaged,921.94
RET0001832,ORD00037098,P0011,C00029,WH01,2024-07-16,1,Late Delivery,709.28
RET0001833,ORD00037105,P0012,C00620,WH03,2024-07-13,1,Damaged,2934.85
RET0001834,ORD00037164,P0024,C00979,WH02,2024-07-23,1,Quality Issue,889.43
RET0001835,ORD00037176,P0026,C00481,WH04,2024-07-27,1,Quality Issue,2578.39
RET0001836,ORD00037190,P0029,C00828,WH03,2024-07-11,2,Quality Issue,8357.4
RET0001837,ORD00037237,P0038,C00856,WH05,2024-07-23,2,Quality Issue,4408.9
RET0001838,ORD00037279,P0007,C00574,WH05,2024-07-27,2,Damaged,5617.58
RET0001839,ORD00037286,P0009,C00733,WH02,2024-07-19,2,Customer Changed Mind,6414.96
RET0001840,ORD00037321,P0016,C00938,WH04,2024-07-11,1,Customer Changed Mind,1110.44
RET0001841,ORD00037322,P0016,C00903,WH05,2024-07-18,1,Quality Issue,999.4
RET0001842,ORD00037367,P0025,C00356,WH05,2024-07-25,1,Damaged,1786.4
RET0001843,ORD00037400,P0032,C00368,WH04,2024-07-12,1,Quality Issue,2060.12
RET0001844,ORD00037403,P0033,C00503,WH02,2024-07-27,1,Late Delivery,2478.69
RET0001845,ORD00037530,P0019,C00188,WH01,2024-07-27,2,Quality Issue,5350.99
RET0001846,ORD00037578,P0028,C00745,WH04,2024-07-20,1,Customer Changed Mind,4304.95
RET0001847,ORD00037579,P0028,C00458,WH05,2024-07-25,1,Quality Issue,4304.95
RET0001848,ORD00037607,P0034,C00636,WH04,2024-07-26,1,Customer Changed Mind,3907.26
RET0001849,ORD00037633,P0039,C00707,WH05,2024-07-13,2,Damaged,1311.52
RET0001850,ORD00037674,P0008,C00432,WH02,2024-07-14,1,Customer Changed Mind,939.62
RET0001851,ORD00037690,P0011,C00969,WH03,2024-07-30,2,Quality Issue,1493.22
RET0001852,ORD00037704,P0014,C00632,WH02,2024-07-30,1,Wrong Product,2370.89
RET0001853,ORD00037710,P0015,C00858,WH03,2024-07-15,1,Damaged,292.83
RET0001854,ORD00037715,P0016,C00092,WH03,2024-07-22,2,Customer Changed Mind,2220.88
RET0001855,ORD00037767,P0027,C00955,WH03,2024-07-24,2,Wrong Product,1492.58
RET0001856,ORD00037776,P0029,C00072,WH02,2024-07-27,2,Late Delivery,9286.0
RET0001857,ORD00037811,P0036,C00496,WH03,2024-07-26,2,Quality Issue,5066.12
RET0001858,ORD00037836,P0001,C00512,WH04,2024-07-28,1,Quality Issue,1708.28
RET0001859,ORD00037848,P0004,C00909,WH01,2024-07-15,2,Quality Issue,4009.86
RET0001860,ORD00037853,P0005,C00122,WH01,2024-07-25,2,Quality Issue,2971.39
RET0001861,ORD00037940,P0023,C00928,WH02,2024-07-30,2,Damaged,1795.02
RET0001862,ORD00037944,P0024,C00569,WH01,2024-07-31,1,Late Delivery,889.43
RET0001863,ORD00037972,P0029,C00224,WH05,2024-07-26,2,Late Delivery,9286.0
RET0001864,ORD00037978,P0031,C00321,WH01,2024-07-27,1,Damaged,561.41
RET0001865,ORD00038000,P0035,C00227,WH05,2024-07-24,1,Customer Changed Mind,2019.29
RET0001866,ORD00038104,P0017,C00456,WH01,2024-07-31,1,Wrong Product,1081.39
RET0001867,ORD00038114,P0019,C00456,WH01,2024-07-20,2,Late Delivery,5516.48
RET0001868,ORD00038124,P0021,C00386,WH01,2024-07-23,1,Quality Issue,840.91
RET0001869,ORD00038147,P0025,C00204,WH04,2024-07-21,1,Damaged,1607.76
RET0001870,ORD00038149,P0026,C00694,WH01,2024-07-26,1,Wrong Product,2721.64
RET0001871,ORD00038154,P0027,C00145,WH01,2024-07-28,1,Quality Issue,769.37
RET0001872,ORD00038247,P0006,C00942,WH03,2024-07-30,2,Damaged,7245.78
RET0001873,ORD00038284,P0013,C00908,WH05,2024-07-20,1,Late Delivery,3433.57
RET0001874,ORD00038339,P0024,C00274,WH05,2024-07-18,1,Late Delivery,862.75
RET0001875,ORD00038342,P0025,C00127,WH03,2024-07-16,2,Wrong Product,3572.8
RET0001876,ORD00038377,P0032,C00314,WH03,2024-07-25,2,Customer Changed Mind,4120.24
RET0001877,ORD00038391,P0035,C00390,WH04,2024-07-25,1,Quality Issue,2061.8
RET0001878,ORD00038414,P0040,C00178,WH02,2024-07-25,2,Quality Issue,2023.1
RET0001879,ORD00038415,P0040,C00454,WH03,2024-07-24,1,Damaged,910.4
RET0001880,ORD00038456,P0008,C00553,WH05,2024-07-30,1,Damaged,920.25
RET0001881,ORD00038467,P0011,C00631,WH01,2024-07-26,2,Damaged,1448.42
RET0001882,ORD00038490,P0015,C00972,WH05,2024-07-29,1,Customer Changed Mind,309.1
RET0001883,ORD00038495,P0016,C00561,WH05,2024-08-01,2,Damaged,2220.88
RET0001884,ORD00038555,P0028,C00247,WH05,2024-07-24,1,Customer Changed Mind,4304.95
RET0001885,ORD00038575,P0033,C00149,WH01,2024-07-22,2,Quality Issue,5110.7
RET0001886,ORD00038597,P0037,C01000,WH03,2024-07-27,2,Quality Issue,3562.01
RET0001887,ORD00038601,P0038,C00608,WH02,2024-07-20,1,Quality Issue,2045.37
RET0001888,ORD00038626,P0003,C00222,WH03,2024-08-02,1,Quality Issue,1220.29
RET0001889,ORD00038657,P0010,C00493,WH01,2024-08-04,2,Wrong Product,6422.04
RET0001890,ORD00038735,P0026,C00525,WH03,2024-07-18,2,Damaged,5729.76
RET0001891,ORD00038757,P0030,C00452,WH05,2024-07-31,1,Quality Issue,2957.44
RET0001892,ORD00038762,P0032,C00369,WH02,2024-07-23,1,Customer Changed Mind,2060.12
RET0001893,ORD00038772,P0034,C00471,WH02,2024-07-23,1,Damaged,3907.26
RET0001894,ORD00038798,P0039,C00873,WH03,2024-07-24,1,Quality Issue,636.09
RET0001895,ORD00038837,P0007,C00900,WH04,2024-08-03,1,Quality Issue,2956.62
RET0001896,ORD00038851,P0010,C00130,WH03,2024-07-30,1,Quality Issue,3567.8
RET0001897,ORD00038880,P0016,C00419,WH03,2024-07-29,1,Customer Changed Mind,999.4
RET0001898,ORD00038908,P0022,C00421,WH01,2024-07-23,1,Quality Issue,580.7
RET0001899,ORD00038943,P0029,C00719,WH01,2024-07-27,1,Quality Issue,4643.0
RET0001900,ORD00038963,P0033,C00459,WH02,2024-08-05,2,Quality Issue,4344.09
RET0001901,ORD00038991,P0039,C00385,WH02,2024-07-29,1,Damaged,557.4
RET0001902,ORD00039004,P0001,C00104,WH05,2024-07-28,2,Quality Issue,3488.49
RET0001903,ORD00039005,P0002,C00368,WH01,2024-08-01,2,Wrong Product,1900.9
RET0001904,ORD00039030,P0007,C00900,WH04,2024-07-29,2,Quality Issue,5321.92
RET0001905,ORD00039043,P0010,C00985,WH02,2024-07-30,2,Customer Changed Mind,7135.6
RET0001906,ORD00039048,P0011,C00618,WH02,2024-08-05,1,Damaged,746.61
RET0001907,ORD00039055,P0012,C00586,WH04,2024-07-22,2,Damaged,5560.78
RET0001908,ORD00039072,P0016,C00112,WH01,2024-07-26,1,Quality Issue,1110.44
RET0001909,ORD00039073,P0016,C00305,WH02,2024-07-25,1,Wrong Product,1110.44
RET0001910,ORD00039090,P0019,C00650,WH04,2024-07-23,1,Wrong Product,2620.33
RET0001911,ORD00039107,P0023,C00864,WH01,2024-07-28,1,Quality Issue,897.51
RET0001912,ORD00039117,P0025,C00421,WH01,2024-08-05,1,Quality Issue,1786.4
RET0001913,ORD00039133,P0028,C00465,WH02,2024-07-26,2,Wrong Product,8351.6
RET0001914,ORD00039171,P0036,C00381,WH01,2024-07-21,1,Damaged,2533.06
RET0001915,ORD00039176,P0037,C00822,WH01,2024-07-24,2,Quality Issue,3672.18
